"","logFC","logCPM","F","PValue","FDR"
"mad1l1",1.16863184199272,5.10789872587627,19.9944357839864,0.000504087608397165,0.0671501052005838
"LOC108245362",-1.60694756123248,5.34232650029276,19.8883077924177,0.000515838100831903,0.0674114152699028
"LOC108248186",1.23023099996361,5.48554879508888,19.8283504005393,0.000522614875993031,0.0674114152699028
"rnf115",-1.12026501937013,5.04579543355522,19.781197782612,0.000528015919890566,0.0674114152699028
"esrp2",-1.66301819077715,7.94657047797242,19.8889274103946,0.000528603706135278,0.0674114152699028
"sord",-2.49155373958139,3.50372286321214,19.7870259252558,0.000531306611706171,0.0674114152699028
"slc25a23a",-1.31144486121821,3.71677811870479,19.7526487480577,0.000531317044547363,0.0674114152699028
"LOC108239705",-2.16027936952912,5.73555932209045,19.9910430070815,0.000535283722535215,0.0674114152699028
"LOC108229250",-2.27243319358934,4.02125646193905,19.7954348805614,0.000536784149448379,0.0674114152699028
"LOC108250843",-1.55231098342775,5.56679609835231,19.6988033567333,0.000537607616785415,0.0674114152699028
"nr1d2b",-1.52773838743026,5.94114382118995,19.7143071363427,0.000538397938062869,0.0674114152699028
"LOC108247216",3.62221158263398,2.43639208267236,19.7626108440308,0.000540624023239767,0.0674114152699028
"rfx5",1.07526121989842,4.75088910474484,19.6371375958233,0.000544916670326936,0.0675539180838254
"LOC108245856",5.73559692848058,3.72937770515043,21.3039259953246,0.000551366093116268,0.0679606241325551
"sqstm1",-1.4261361910167,5.46608807651862,19.5067692438737,0.000560745996338903,0.0687218250484597
"sec31a",1.32355144675872,5.80429590356447,19.4718588089146,0.000565073626846582,0.0688587163351059
"LOC108241770",-1.52921347352461,7.1121091973658,19.4630608516016,0.000570348057673208,0.0690504984036731
"tyms",2.2266794682322,3.47917107471255,19.4080188565858,0.000573086618914245,0.0690504984036731
"msh6",1.11102284608284,5.15591525700197,19.3524394378251,0.000580168698422469,0.0691208566276419
"fkbp1ab",0.920853852954251,5.80239470171113,19.1952525351303,0.000600745846309651,0.0691208566276419
"ethe1",-1.57010814098115,4.58605618997367,19.1932257627348,0.000601016564831584,0.0691208566276419
"LOC108233930",-0.978175216630843,7.5864990889279,19.1436349446198,0.00060768413672151,0.0691208566276419
"ptar1",1.29032475635537,3.75815242491755,19.126688192262,0.00060998201807263,0.0691208566276419
"LOC108233527",7.5750716932375,7.90408271037973,22.4141635223582,0.000611409811536348,0.0691208566276419
"LOC108243714",4.2670852278047,8.74042686703517,21.7924538982972,0.000611499507346657,0.0691208566276419
"LOC108238972",-1.39677038001195,5.59453006436491,19.10760904841,0.000612580938053263,0.0691208566276419
"sun1",-1.34193246580443,7.5784097924836,19.0944155204386,0.000614385537802273,0.0691208566276419
"oclnb",-1.59813216014161,4.80651179948639,19.07219868904,0.00061743809211593,0.0691208566276419
"zmp:0000001114",-1.84561193726311,6.75130569423357,19.255005382854,0.000620646321220576,0.0691208566276419
"thap12a",1.31769461456511,4.30327239042482,19.0312233007376,0.000623113643949818,0.0691208566276419
"maff",-1.44688691134408,5.3604944556366,19.0144591115846,0.000625452851780516,0.0691208566276419
"LOC108247605",-1.06488871558313,7.94393338911086,19.0033807547814,0.00062700419190912,0.0691208566276419
"ckap4",2.10234342166359,4.97858447291455,19.1694732959219,0.000630165711159102,0.0691208566276419
"LOC108250768",-1.0404466572494,6.03659332575749,18.9727687069476,0.000631313830228309,0.0691208566276419
"cldn19",-1.36712294389562,5.72225222767786,18.9618182764254,0.000632863676672547,0.0691208566276419
"nat10",1.31478417518375,4.66237203248689,18.945497803904,0.000635181642450388,0.0691208566276419
"LOC108236210",-2.13602677942837,3.99049769521973,18.9873508849298,0.000636292648220056,0.0691208566276419
"scel",-1.23302880435072,6.5751400887118,18.9043955946216,0.000641062450577597,0.0691208566276419
"apol1",-1.17530030781838,5.32933103626163,18.9023914046851,0.000641350793532929,0.0691208566276419
"sf3b1",-1.08311557018025,9.21042674032974,18.8341860273557,0.000651252484750902,0.069837060202263
"samd7",3.43846358313274,2.33680503057737,18.8096129107957,0.000654862629676072,0.0698748199933469
"aldocb",-1.10079230973809,8.82165354740017,18.7219868080699,0.000667923770872412,0.0707460011119798
"LOC108240700",-1.83824575074001,4.38198085191717,18.6702164891188,0.000676034443330302,0.0707460011119798
"LOC108251203",-1.41926461649812,3.95012275774005,18.6449303656703,0.000679656076804571,0.0707460011119798
"ltb4r2a",-1.53661821814362,5.38278789885033,18.6272315321024,0.000682384005139999,0.0707460011119798
"irf5",-2.14616008630838,3.8301374649632,18.640697341255,0.000685095467493727,0.0707460011119798
"LOC108235787",-1.98443131273084,5.29304136144334,18.7905888672957,0.000687572735544843,0.0707460011119798
"si:dkey-262k9.2",-1.34682312763565,6.62013455100447,18.5851003417309,0.000688928233021518,0.0707460011119798
"LOC108239874",-1.13104481438338,11.4923655761122,18.5624752661306,0.000692472187268492,0.0707460011119798
"LOC108250677",5.86788356576003,4.43129174925074,21.0615167996223,0.00069796474042326,0.0707460011119798
"LOC108243710",3.49730181698146,11.7548394105615,20.2132524212807,0.000710230792679455,0.0707460011119798
"ddit4",-1.30504963454302,5.9948817106708,18.4336047872506,0.000713060299175152,0.0707460011119798
"LOC119616804",-1.08628261237847,5.00324506502716,18.4287779451794,0.000713844920712492,0.0707460011119798
"ubash3ba",1.24726074486363,4.14835825516525,18.42428996036,0.000714575345714603,0.0707460011119798
"LOC108232651",-1.59615649079781,3.38521266163971,18.4158204453862,0.000715956099537504,0.0707460011119798
"atrx",1.40434718297142,6.95951954519001,18.3965124001857,0.000719115241712367,0.0707460011119798
"LOC108240030",4.34946408437688,3.03586568857416,18.769371937015,0.000721637332145861,0.0707460011119798
"LOC108238668",-1.27503227770741,6.84685268128667,18.3455690045281,0.000727527306825587,0.0707460011119798
"mrpl48",-1.2934607846397,6.43647042348584,18.3047648884394,0.000734346347071593,0.0707460011119798
"vhl",-1.8375563291182,4.96404644399408,18.3892135653617,0.000736755348041974,0.0707460011119798
"ldha",-1.07400759383441,8.67369843390381,18.2471051965962,0.000744107242592286,0.0707460011119798
"abcc6a",-1.92055780765422,4.65435433694015,18.3066530547635,0.000747342803880398,0.0707460011119798
"ulk1a",-1.6681910279992,4.33024101556195,18.2000547417909,0.000752182203050757,0.0707460011119798
"LOC108241635",1.6863036958903,2.76632618367854,18.1824636475926,0.000755226953915297,0.0707460011119798
"LOC108237214",1.70204585453996,5.49572016392683,18.2522765977863,0.000760049729793137,0.0707460011119798
"sf3b6",-1.11475925193612,7.21592863849449,18.1506383765894,0.000760771318160181,0.0707460011119798
"mpc1",-1.37982799118089,7.65110137334427,18.1350332491556,0.000763506930090542,0.0707460011119798
"atp6v1c1b",-1.10251754292882,6.27985109452922,18.0659037352318,0.000775761593355153,0.0707460011119798
"gtf2f1",1.17262063758605,5.02274961754492,18.0517468482404,0.000778298867248101,0.0707460011119798
"dnase2",1.41037553240427,4.02921086529885,17.9833814531198,0.000790686071195241,0.0707460011119798
"sass6",1.74384231350459,3.46483322328689,17.9322589630074,0.000800096467359235,0.0707460011119798
"asb10",-2.2238779102995,4.02826173387174,18.0208416067877,0.000801363641571106,0.0707460011119798
"ezh2",2.01043767872608,5.28789692791107,18.1013162555119,0.000803151876417589,0.0707460011119798
"mafk",-1.48785196427469,5.42583545744574,17.9132503236782,0.000803628116760078,0.0707460011119798
"zgc:171704",-3.79114947690001,3.14915919332748,18.1174407445655,0.000808565302078213,0.0707460011119798
"LOC108241772",-1.13197779730123,6.73751281813221,17.8770352280147,0.000810406050418385,0.0707460011119798
"LOC108229490",-1.98499253090577,3.39709223925806,17.8630010368783,0.000813050220395919,0.0707460011119798
"abtb1",-1.0873621916579,5.00448833771291,17.8589640846528,0.000813812645849823,0.0707460011119798
"chka",-1.3099425530854,6.7159170340419,17.8461496718553,0.00081623822082405,0.0707460011119798
"LOC119618063",-2.3806088501324,3.22164784950279,17.8320725816974,0.000818912339241227,0.0707460011119798
"LOC108248163",-1.39834433804354,6.02545765768426,17.8162539771564,0.000821929245834104,0.0707460011119798
"LOC108230588",1.85554867874089,2.46695830080663,17.8096652047881,0.000823189598396697,0.0707460011119798
"LOC108245855",4.64970095908108,3.70132565459117,18.9386147771665,0.000826123952471632,0.0707460011119798
"mboat2a",-1.22014868974112,4.10247920585913,17.7734209809265,0.000830162337075826,0.0707460011119798
"btg1",-1.44332116304402,9.95222552747291,17.7912856557642,0.000830314842582162,0.0707460011119798
"LOC108242807",-1.42882980351941,4.64474717278398,17.7702560485364,0.000830774414091913,0.0707460011119798
"glud1b",-1.03047783419365,7.52693126758867,17.7184292713814,0.000840871180183984,0.0707460011119798
"wdr32",1.36963768907466,4.71755934380773,17.7147655329416,0.000841590236872226,0.0707460011119798
"mpp7a",-1.64677826583062,4.39247718372929,17.7031074349955,0.000843882976000174,0.0707460011119798
"sh3d19",-1.52788500656569,4.40091513473873,17.6942483700544,0.000845630021990676,0.0707460011119798
"slkb",0.924851985869216,5.56001787206298,17.6640860342663,0.000851609265676204,0.0707460011119798
"elovl7a",-1.0520601955627,6.05270881495483,17.6587545927173,0.000852671168897702,0.0707460011119798
"stc2a",-1.60604690798551,3.76918347463035,17.6548754289977,0.000853444763127606,0.0707460011119798
"si:ch73-74h11.1",-0.919916943013015,7.42468077505795,17.6469839056329,0.000855020993370022,0.0707460011119798
"ftcdnl1",-1.47142168520129,3.56112951753342,17.6440550020051,0.000855606851378955,0.0707460011119798
"spint1a",-1.1302382945999,6.7142925399139,17.6421742677823,0.000855983289969116,0.0707460011119798
