"","logFC","logCPM","F","PValue","FDR"
"LOC108243850",-1.26212524000751,-0.00741542812097501,1.09119097920445,0.313584264213627,0.68858827834439
"LOC108228568",0.362435787449669,4.12029413884525,1.09055299275078,0.313720713527732,0.688817377459999
"LOC108228271",-0.541653130228083,3.70750892660104,1.09045674995779,0.313826236064424,0.688978532590203
"LOC108244020",-0.55759223848605,1.72754168304158,1.08928021785949,0.313993176836099,0.689105505648701
"rilpl2",0.506650846307717,2.83022607175684,1.08914647887473,0.314021825632813,0.689105505648701
"LOC108242959",1.30227418072107,-0.480805939253953,1.08905034973647,0.31404242012748,0.689105505648701
"gpr63",-0.538177185105106,2.63537368114872,1.08901478373845,0.314050040188262,0.689105505648701
"dhh",-1.24301354468242,-0.540616784981889,1.08899793689904,0.314053649735707,0.689105505648701
"ddit4",0.312613514949266,5.9948817106708,1.088889635602,0.314076855397774,0.689105505648701
"hspa13",0.359474087475911,3.21456907071185,1.08798589899663,0.314270592310244,0.689414685218496
"LOC108234137",0.317933285718241,4.03554805664234,1.08793242148713,0.314282061704725,0.689414685218496
"sec13",0.312792490509013,5.71211147086965,1.08745374447406,0.314384750357304,0.689569415106678
"zp3d.2",1.16464811273271,-0.197984493126593,1.08722311411453,0.31443424335311,0.689607446282252
"esyt2b",-0.259923166200437,3.8801644886082,1.08682951711294,0.314518734028113,0.689680301763947
"LOC108229053",0.87564625542419,1.63201651517991,1.08676876784961,0.314531777477184,0.689680301763947
"p3h3",0.420697597727075,4.11474877666048,1.08598645450913,0.31469981545264,0.689978219383845
"LOC108231573",0.361708255482632,2.85906113679994,1.08578222979224,0.314743702879821,0.690003904289433
"LOC108228220",-0.471302306068272,2.01800848817015,1.08547112530893,0.314810575025908,0.690079967557303
"chmp5b",0.317618534209784,5.78247097199247,1.0846911137585,0.314978326751227,0.690377125583399
"LOC108247171",0.287689936552598,4.84668305324227,1.084291408748,0.315064337157028,0.690495078582341
"LOC119616597",-0.481967436855173,4.3726956047204,1.0848805911191,0.315116050316854,0.690537849304749
"si:dkey-56m19.5",0.312928904399139,7.95261062484589,1.08350964694724,0.315232655616783,0.690693468202175
"LOC108249797",-0.634113588099329,4.06801684667647,1.08542432613493,0.315251473876584,0.690693468202175
"mta1",0.222404749819782,5.15314200086299,1.08307646474803,0.315325976925529,0.690786131473119
"si:ch211-137a8.4",0.283192921686919,7.12130136301076,1.08268820758552,0.31540965289311,0.690807701165992
"zdhhc6",0.300723607407499,4.3209329660135,1.08253820095384,0.315441990198194,0.690807701165992
"klf1",0.99959396042592,3.34737251772647,1.09062542540115,0.315473360704412,0.690807701165992
"LOC108250054",-0.660570124876933,1.27553484937166,1.08218977662836,0.31551711886002,0.690807701165992
"tbxtb",0.956661897521243,1.27814768965087,1.08218598737611,0.315517936051952,0.690807701165992
"cars2",0.379632190796837,3.72547959205093,1.08213430179963,0.315529082884415,0.690807701165992
"plxna2",-0.281498258207144,6.36141354068153,1.08185201244138,0.315589972915378,0.690870485772798
"tuft1a",-0.426038479210696,3.61004133028603,1.08144382251709,0.315678048966962,0.690992765482183
"gja4",-1.20578194157463,-0.638206690958506,1.08123049900321,0.315724091986724,0.690996277532986
"ssu72",0.334255350221651,5.05957456067633,1.0811378544525,0.31574409100682,0.690996277532986
"sec23b",0.399462934968011,5.08947068779906,1.08119491761898,0.315816365789419,0.691071854627235
"dus3l",0.420758554309888,4.6022998028329,1.08093138588813,0.315843069849217,0.691071854627235
"slc25a35",-0.584048361619621,2.10825840062735,1.08017306973963,0.315952463165771,0.691240689331458
"LOC108241825",0.31531989068509,4.644416687112,1.07985557716831,0.316021076762718,0.691320280837413
"LOC108239439",0.415802199566666,3.90766896258821,1.07944223504509,0.316110435846322,0.691404904461103
"LOC108233543",-0.454271768896896,3.06220007201647,1.07932180415433,0.316136478082509,0.691404904461103
"cnpy1",0.367519716743725,3.82435719752769,1.07916657652422,0.316170049285692,0.691404904461103
"med9",0.461022782075575,3.96815271229577,1.07908029397777,0.316188711845689,0.691404904461103
"tjp1a",0.25333587378286,6.95447999788937,1.07830862129325,0.316355690292099,0.691699509602879
"zgc:77784",-0.349865017740625,4.35771878228813,1.07802606919711,0.316416861326112,0.691726776503421
"LOC108245644",-0.663418402079817,3.83703216823526,1.07993990483345,0.316432666772745,0.691726776503421
"dapp1",0.663541647942782,1.36597205789725,1.07752502199175,0.316525376259199,0.691817972796169
"cenpx",0.563831837605612,3.00078636681912,1.07729488203164,0.31657523663515,0.691817972796169
"LOC108233715",-0.893663289282563,1.59134699245312,1.07710217112385,0.316619899523518,0.691817972796169
"grid1b",-0.601850471263646,2.9650471209895,1.07703812584189,0.316630876505206,0.691817972796169
"rnd1b",-0.445183860135062,4.99235561802054,1.07797096630323,0.316635670302009,0.691817972796169
"usp16",0.418822922080942,4.70458935140325,1.07709526096099,0.316677359748358,0.691838579456355
"c1qtnf12",0.371165212403927,3.90783205706485,1.07643773016776,0.316761037769514,0.691841977903999
"rabggtb",0.270047973623724,5.38125352397728,1.07643481034985,0.31676167094776,0.691841977903999
"matn4",-0.648862905894229,6.32444408692719,1.08620870548741,0.316775689980756,0.691841977903999
"rxfp3",-1.02863383115853,0.742987796658621,1.07567185031789,0.316927183914539,0.691980846034357
"rasgrf2a",-0.360956001974145,4.75040625140455,1.07552619281111,0.316958795986099,0.691980846034357
"trappc1",0.24680375425866,5.60004062806867,1.07550352579226,0.316963715811235,0.691980846034357
"LOC119617585",1.02247296337639,0.266513651375003,1.07538175790067,0.31699014709358,0.691980846034357
"ifngr1l",0.304467182096341,4.16314331350462,1.0753336177134,0.317000597392995,0.691980846034357
"LOC108239827",0.588635175647339,2.80601500775367,1.07461251416617,0.317157192935023,0.692252220321334
"ipo7",0.227955806961939,6.32303135727604,1.07445012323063,0.317192472907936,0.692258773425918
"kbtbd12",-0.610595167499316,1.94960819915225,1.07383914821125,0.317325258709382,0.692478105773312
"id2a",-0.235595234558118,5.45996397072208,1.07340942068031,0.317418700042568,0.692611543372972
"LOC108230501",0.305341731806487,7.12909393434339,1.07306518703752,0.317493579221221,0.692629129548161
"LOC119616584",-0.665943048804911,1.17067625888374,1.07294641908937,0.317519419898058,0.692629129548161
"gyg2",0.6428088613211,2.35782547439094,1.07292700382688,0.317523644412622,0.692629129548161
"LOC119617646",0.860741229160973,1.60887878131833,1.07198467753701,0.317728777701704,0.692982937007456
"LOC108232296",-0.286586589335399,5.84758705843543,1.07174336827992,0.317781337848187,0.692982937007456
"LOC119616779",-0.49014445790963,3.55980939014413,1.07143059122281,0.317849482768065,0.692982937007456
"smarca2",-0.284521369661412,6.3522995157229,1.07139859340978,0.317856455309192,0.692982937007456
"LOC108233540",-0.268956269798757,5.4727149071649,1.0713872181267,0.317858934112595,0.692982937007456
"tmem63c",-0.602651567937806,3.18659896377197,1.07167850687889,0.317879709716014,0.692982937007456
"LOC108232484",-0.372903176146203,3.16319448882156,1.07094602671386,0.317955095717392,0.692985411057479
"ch25hl3",0.476472095926475,1.79066639394002,1.0709032499017,0.31796442148152,0.692985411057479
"psme3ip1",0.385066303898933,4.17165461050435,1.0707306151685,0.318002061455008,0.692985411057479
"LOC108243549",-0.571678180589391,1.29965652773625,1.07053117036407,0.31804555469887,0.692985411057479
"lap3",0.275909050497784,4.19477196610509,1.07046575382814,0.318059822008961,0.692985411057479
"stau1",-0.280172341227608,5.94595346380863,1.07018552130928,0.318120950757668,0.692985411057479
"LOC108249878",0.285005841333705,3.8718653772158,1.07015621577476,0.318127344298987,0.692985411057479
"si:dkey-106g10.7",-0.760590065380678,0.943591299577304,1.07010124880012,0.318139336843006,0.692985411057479
"znf592",0.307212352684703,4.62150534544272,1.06957866098213,0.318253385402004,0.693163436246245
"ngrn",0.375931059683518,3.7016133187316,1.06916929210896,0.318342765466393,0.693260413627267
"si:dkey-51e6.1",0.350783242650303,6.56682357585908,1.06932652008429,0.318362559510186,0.693260413627267
"si:dkey-30k22.5",0.561735002843237,1.63189848903404,1.06867313796188,0.318451141263145,0.693382906260982
"fgfr4",0.299794081736113,5.67076548149914,1.06844421778573,0.318501162194729,0.693421421743006
"kdm5c",0.231274459356196,7.15921460409844,1.06806776419594,0.318583444434148,0.693473243566113
"dbh",-0.814599743556611,1.6203310103411,1.06803945399983,0.318589633461878,0.693473243566113
"ephx4",-0.389558735226046,3.15813908495935,1.06786133479456,0.31862857683801,0.693487628114959
"cfap43",0.634720030467403,1.2690708779018,1.06730353142606,0.318750576427592,0.693567417452014
"srd5a3",0.4359074702692,2.45808727747038,1.06682059537076,0.318856254585825,0.693567417452014
"ilk",0.451235144306042,4.62910627358538,1.06747811379133,0.318856386550052,0.693567417452014
"si:dkey-243k1.3",-1.49287711096547,-0.896064712965902,1.06657722147215,0.318909529410467,0.693567417452014
"LOC108238259",0.408051847513946,2.71653347043265,1.06648202908422,0.318930370542891,0.693567417452014
"znf521",-0.194535170538322,6.77638740721654,1.06646813670276,0.318933412259078,0.693567417452014
"LOC112450195",-0.517880436569534,2.92227867436655,1.06634371045834,0.318960657021001,0.693567417452014
"LOC108242495",0.309357427655652,3.40482694439214,1.0663218097527,0.31896545280759,0.693567417452014
"dlat",-0.216637201851323,5.90206766962443,1.06624942998902,0.318981303151646,0.693567417452014
"LOC108241647",-0.292053852534878,6.11068926847905,1.06608488503858,0.319017340749222,0.693567417452014
"tac3a",-0.988108352301668,0.756880065704806,1.06606835188329,0.319020962053626,0.693567417452014
"micu3b",-0.578025972191596,3.37617440078343,1.06608766381285,0.319100766485874,0.693583437340425
"LOC108238752",0.545187745974633,1.78425240905879,1.0656672242801,0.319108839925842,0.693583437340425
"gng13b",-0.443937106933729,5.93669825393,1.0673840123635,0.319125348984721,0.693583437340425
"eml5",-0.374487216425042,5.2525826787726,1.06490227334978,0.31931172045711,0.693795795503492
"sh3yl1",0.352400677016719,3.67898489464464,1.06471317923961,0.319317986365588,0.693795795503492
"LOC108237486",-0.704774110691231,1.98646258620231,1.0645680938042,0.319349809011458,0.693795795503492
"LOC108237168",-0.56185225948357,1.88557513351463,1.06455603311137,0.319352454572223,0.693795795503492
"lg1h2orf68",0.39270299749896,3.3475484500037,1.06392076147685,0.319491847576324,0.694014373249161
"b3gnt7",0.793804442574391,1.10756766066515,1.06372383527305,0.319535075055294,0.694014373249161
"cmss1",0.304051888851389,3.26348814934265,1.06365519686233,0.319550143881917,0.694014373249161
"pdss1",-0.219661409294992,4.83631995714977,1.06308934777146,0.319674408137953,0.694213956190227
"flrt1a",-0.407512587634445,3.91607565636917,1.06291325073959,0.319713094119664,0.694227673340533
"nsd3",-0.240765926487809,6.57658630437915,1.06273393702431,0.319752493539729,0.694235797918936
"LOC108245210",0.394404304392274,3.22994338107489,1.06227122020652,0.31985419486898,0.694235797918936
"LOC108250808",0.755532956753367,1.06911675448673,1.06209010124002,0.319894015734206,0.694235797918936
"nfasca",-0.392504366322106,5.85217558884251,1.06283328372625,0.319907431304693,0.694235797918936
"LOC108249375",-0.646600805046681,1.89743168370016,1.06194077381853,0.31992685215701,0.694235797918936
"LOC108232945",0.241597904753894,6.38887912624315,1.06182553370906,0.319952196182298,0.694235797918936
"cbln4",-0.983275451803276,0.613499409955528,1.06170101432705,0.319979584119934,0.694235797918936
"hapln4",-0.56893667870574,2.10298954067513,1.06131712306028,0.320064041495622,0.694235797918936
"LOC108241080",1.51292682221382,-0.346706573113301,1.06127131969519,0.320074120488859,0.694235797918936
"si:dkey-26c10.5",-0.377356956098155,3.4927037208918,1.06127122231811,0.320074141917084,0.694235797918936
"stk32a",-0.417060659242745,4.10062949401597,1.06111172964829,0.320109241644312,0.694235797918936
"LOC108242832",0.36935838372946,4.41204666711276,1.06110465469207,0.320110798763387,0.694235797918936
"stxbp5a",-0.459978039470823,4.87791455310957,1.06230174494486,0.320146665840507,0.694235797918936
"LOC108247435",0.335778436166892,4.69972381992175,1.06083564196249,0.320170013391905,0.694235797918936
"rap2c",0.203491495045735,5.46749351166945,1.0603479028819,0.320277413082547,0.69433528373055
"prokr1a",1.00215633478995,0.328015462748308,1.06011983220486,0.320327651462279,0.69433528373055
"lg1h9orf85",0.346601549553088,3.78731766358932,1.06002227593617,0.320349144109826,0.69433528373055
"grxcr1b",-1.51783924577142,-1.59748609386126,1.07248805795379,0.32036827658783,0.69433528373055
"lgals3a",0.207694411655822,5.78406682917868,1.05989236966811,0.320377766950973,0.69433528373055
"si:ch211-260e23.9",0.384815716360163,3.85639965022161,1.05944008535333,0.320477448957701,0.69444085317789
"LOC108234162",0.390181661341422,3.41013346363412,1.05928674982709,0.320511253541152,0.69444085317789
"ess2",0.320470730270635,4.04428098513327,1.05923067736062,0.320523616618079,0.69444085317789
"si:ch1073-459j12.1",-0.29384156213805,5.90571064893588,1.05876673394803,0.320625934485556,0.694585737224819
"meak7",0.219459002321279,7.02207041765704,1.05861901158825,0.320658522775728,0.694585737224819
"LOC108232287",-0.515440447410348,4.15673719517845,1.05938221780328,0.320699368491003,0.694585737224819
"mtus2a",-0.374980680466091,5.80592835990952,1.05897997851419,0.320720033372378,0.694585737224819
"LOC108247089",-0.311747904606539,6.7217023563688,1.05809522397022,0.320774110597442,0.694632709004779
"cavin4a",-0.311078394335491,6.71924714126875,1.05778670175574,0.320842221825676,0.694710058707245
"sfpq",0.229806537206407,8.71709029006322,1.05758530672269,0.320886694015874,0.694736213058596
"ccni2",0.265963600220971,5.41681121185691,1.05713634834124,0.320985864621933,0.694871925022296
"LOC108229545",-0.527982392717669,2.34745025610857,1.05700821481959,0.321014176020931,0.694871925022296
"si:dkey-222f2.1",-0.483585403873155,2.6334064043167,1.05674228543403,0.321072944980722,0.694924167420815
"pth2",-0.803781241170436,0.301038384454862,1.0566057945983,0.321103114614644,0.694924167420815
"nox1",-0.410327905872262,2.97648647402083,1.05573200647074,0.321296349628824,0.695220151099519
"LOC108245996",-0.461950373045866,2.46184518825643,1.05544139429973,0.321360653802246,0.695220151099519
"lg17h16orf91",0.357114244410574,3.12847190084973,1.05529802110508,0.32139238488658,0.695220151099519
"soat1",-0.426792476753317,2.7851727555154,1.05526564485116,0.321399550949914,0.695220151099519
"slc38a2",-0.348870119983736,6.12229568517817,1.05549783249415,0.32140195822967,0.695220151099519
"LOC108232683",-0.383025330008056,4.63311539034334,1.05462647870858,0.321541068261559,0.695430043887739
"p3h4",0.414913464918316,4.37689752399012,1.05447939153655,0.321573647174767,0.695430043887739
"epn2",0.274337675250226,6.18824357564672,1.05437727222237,0.3215962687219,0.695430043887739
"mindy4",-0.360091572621305,3.87676774823789,1.05368550642604,0.321749568371591,0.695691399623501
"LOC108233045",-0.73138539580499,1.09244901591774,1.0532113459335,0.321854704919714,0.695848574235191
"LOC108245238",0.203074739679122,5.85808609057532,1.05281123314104,0.321943460466277,0.695970305072094
"bet1l",0.255432693066942,4.62811356296659,1.05261407683121,0.321987207635825,0.695994723056393
"slc35c1",0.491698978049764,3.17540785526265,1.05235779778473,0.322044086145912,0.696047517441437
"LOC108248391",-0.982937571305006,0.33970341327246,1.05206816605162,0.322108384025007,0.696116335367223
"LOC108228504",1.13575670512461,-0.461755777092905,1.05180248393958,0.322167381063955,0.696173684803893
"h3f3c",-0.194370257004361,8.61180172140104,1.05140458890087,0.322255765690354,0.696294520125027
"kif1aa",-0.439961884819321,6.13736816469868,1.05228660563499,0.32244962555773,0.696643207347298
"mbtd1",-0.324548287065425,4.55690178220536,1.04998601974666,0.322571152082925,0.696752923376868
"LOC108238625",0.539690239281553,2.1732776074276,1.04991202542723,0.3225876149919,0.696752923376868
"tonsl",0.380499956632285,3.55686503854527,1.04982326789519,0.322607364116889,0.696752923376868
"myo1d",-0.306088895425286,5.04603278748247,1.04971993852856,0.322630357721624,0.696752923376868
"LOC108234070",-0.439062989303355,6.08144864028503,1.05097634700796,0.322740434822305,0.69692046975775
"si:dkeyp-69c1.9",-1.58625302587633,-1.14689361421658,1.04851843318434,0.322897895580648,0.697174094692564
"si:dkeyp-97b10.3",0.308011262661222,4.30322921893586,1.04840620664052,0.32292290095006,0.697174094692564
"chmp5a",0.302900573938356,4.13367372056022,1.0477711948414,0.323064440483734,0.697336262327099
"srpk1b",0.246841912929453,5.26758807487404,1.04776688558263,0.32306540128588,0.697336262327099
"ktn1",-0.216100490677511,6.80823709746995,1.04763163868721,0.323095558294605,0.697336262327099
"LOC112450466",-1.88009040384406,-1.58401646380225,1.04673233069055,0.323296184956889,0.697555412298928
"LOC108232846",-0.747147768228057,3.38843536486322,1.04861620413099,0.323299984058558,0.697555412298928
"ifngr2",0.350838674824784,3.05077611847748,1.04665709240516,0.32331297785348,0.697555412298928
"irx4b",-0.528446885866108,1.77146677300343,1.04654324864696,0.323338389688633,0.697555412298928
"zgc:162200",-0.227966688518814,5.95776028620578,1.04644770088269,0.323359719731242,0.697555412298928
"LOC108232070",0.372093872643211,5.69523136403963,1.04669459865209,0.323405580953705,0.697584179293384
"LOC108251013",1.12612672200138,-0.0565389269861645,1.04575433864426,0.323514565253792,0.697651354239437
"LOC108248102",-1.25381014424312,-0.251577650227655,1.04539346708113,0.323595198599937,0.697651354239437
"chn2",0.237645008873837,4.1410306785625,1.04535691049294,0.323603368410196,0.697651354239437
"LOC108229626",0.322325164362752,3.94648516840909,1.04533546153195,0.323608162044252,0.697651354239437
"tbx1",-0.423352370346236,4.32032248453547,1.04529335162656,0.32362043563899,0.697651354239437
"LOC108250252",0.294249938226853,5.4016328381485,1.04522926094081,0.323631898322756,0.697651354239437
"LOC119617744",-1.4733271300186,-0.895652921638956,1.04483123122246,0.323720881552212,0.697773039864352
"pls1",-1.07585288603048,1.34745842156197,1.04472901030211,0.323919067520137,0.698130061411352
"cxxc5b",0.350728915064681,4.28811789448722,1.04293076347899,0.324146226249866,0.698477512037694
"LOC108235477",-0.80190304902615,1.24663705088967,1.04272878250484,0.324191478199859,0.698477512037694
"egf",0.645231592355196,2.47875932599863,1.04265357082397,0.324208330958584,0.698477512037694
"chmp3",0.234000382710978,6.70293628036429,1.04264367491529,0.324210548437322,0.698477512037694
"rufy3",-0.255725900659381,6.03468070347823,1.04212168754003,0.324327545988924,0.698659389194903
"slc7a6",0.444645937625679,2.9694029946537,1.04189320941214,0.324378775573942,0.69867392791936
"slc13a5b",-0.629300130859438,2.44644312706453,1.04180102450832,0.324399448604513,0.69867392791936
"LOC108237145",-0.955978445108425,0.634230606816621,1.0414190687552,0.324485124401948,0.698782610823353
"LOC112451460",-0.430250527902075,5.26280107742911,1.04260797924319,0.324515074546584,0.698782610823353
"LOC119616968",-1.32998802349768,-0.618391692334784,1.05203939702054,0.32483895084248,0.699409796076566
"camk1b",-0.232457680486546,4.73110739700816,1.03921829799162,0.324979399894544,0.699639862955002
"LOC108232142",-0.261723089111294,4.51595739949199,1.03907754400062,0.325011048380691,0.699639862955002
"nphp4",0.51799119851362,1.9591222870605,1.03852996193385,0.325134213554363,0.699786074521431
"LOC108230125",-0.286722644428309,4.54329462530198,1.0384854567071,0.325144226819884,0.699786074521431
"pane1",0.613811212419233,2.44935478074105,1.0380915036891,0.325232881666043,0.699852381033201
"LOC108251050",-0.432114401517952,3.72917336509168,1.03795926891281,0.325262647341885,0.699852381033201
"rnf183",0.328466714476879,3.41734242218452,1.0379135910078,0.325272930206507,0.699852381033201
"c1galt1c1",-0.415772324213712,2.88140870787643,1.03733100174801,0.325404121253758,0.700007874437968
"ccdc173",0.601053234999858,1.87404201148281,1.03710473927177,0.325455092647691,0.700007874437968
"smyd4",0.376587804995689,3.01803714902425,1.03708796669741,0.325458871548256,0.700007874437968
"uba1",0.214976838337178,7.23196183852731,1.03693143127112,0.325494142347001,0.700007874437968
"zgc:91976",0.235030962454903,5.61857980227225,1.03686818662026,0.325508394263526,0.700007874437968
"ppp1r2",0.23275923902246,5.3546656675935,1.0366953349134,0.325547350181159,0.700021457723613
"nup43",0.266301191994879,4.09875127377381,1.03591578955463,0.32572311991287,0.700200931717321
"ripor2",-0.31133820795645,5.22231898164175,1.03577255461064,0.325755430758263,0.700200931717321
"serbp1b",0.182641515980708,8.06525465152443,1.03572935595047,0.325765176375538,0.700200931717321
"txndc17",0.351349580283007,5.34388485368232,1.03566806236639,0.325779004916618,0.700200931717321
"exosc8",0.298939332801344,3.58579194035507,1.03560135860791,0.325794055001033,0.700200931717321
"isl2b",0.390095720524078,4.07515148381481,1.0351761387393,0.325890018715187,0.700336997132726
"mtfmt",0.368316598538927,2.99777251906016,1.0350246051335,0.325924226536673,0.700340335290253
"LOC108235835",0.307636712299204,5.86847100638827,1.03446854810613,0.326049796765138,0.700516880681691
"LOC108234704",0.318817581856662,5.45380768810235,1.03436826182449,0.326072450971483,0.700516880681691
"itfg1",-0.232706770310099,4.99383537131885,1.03422695514025,0.326104375284469,0.700516880681691
"kcnn2",-0.410652031754039,2.29643622137517,1.03393438477134,0.326170487505563,0.700522148573079
"ppm1nb",-0.587494670055851,3.23523354066192,1.03423356257188,0.326185709968513,0.700522148573079
"iars1",0.277325981952643,5.58689965950111,1.03378250012755,0.326204816421846,0.700522148573079
"nepro",0.336930056593716,4.38843041837371,1.03324586887613,0.326326146674783,0.700708371028659
"map2k2a",0.18992428202069,6.24577022408083,1.03299235650714,0.326383487100707,0.700708371028659
"gars1",-0.220568109140586,6.90208052632006,1.03296556580216,0.326389547562657,0.700708371028659
"LOC119616629",0.961943744990532,0.203171967035243,1.03272716844826,0.326443483673105,0.700754018049954
"ap2s1",-0.21196646839852,6.62099030283856,1.03252503368771,0.326489225471947,0.700782067523703
"tomm40",0.361851270169376,4.47487549190242,1.03204430071215,0.326598048786257,0.700925098688652
"gjb8",0.653272188119911,2.55131812155703,1.03194194297658,0.326621226105954,0.700925098688652
"ptgs1",-1.01563359941973,0.334764069116424,1.0315974767721,0.326699242269665,0.701022376083793
"LOC108240011",1.05526066337251,0.388054688014363,1.03122152281438,0.326784420088211,0.701134999763092
"nfil3-5",-0.306247682599643,5.22156447908564,1.0308015597431,0.32687960607045,0.701269071860853
"vps8",0.23292105884197,5.31679682987428,1.03046924905839,0.326954953240173,0.701304422068542
"LOC108232793",0.533008956374619,1.59860150953054,1.03044045734492,0.326961482550629,0.701304422068542
"fbxw9",0.445615037670888,3.5828658074509,1.03000223054366,0.327060885338629,0.701430927176279
"rab11fip5a",-0.296737173016794,4.77462194977347,1.02986160393056,0.327092792699265,0.701430927176279
"si:dkey-251i10.3",0.55553029889155,3.42826436263517,1.03011232312161,0.327118577592071,0.701430927176279
"LOC108237278",-0.341388619153456,7.20260180642413,1.02970095983731,0.327182407857311,0.701497660833326
"gtf3c5",0.391712523675906,3.67201584372924,1.0290491028649,0.327277230996519,0.701557692623801
"kdm2aa",0.219182614390368,5.79880317610944,1.02902903215657,0.327281788929089,0.701557692623801
"LOC108231840",-0.34680662782006,5.51138699582531,1.02891123959826,0.32730854070004,0.701557692623801
"tie1",0.4479006099631,4.49602470993843,1.02900691367907,0.327426020294221,0.701739368167299
"LOC108234578",-0.207898907170864,6.3100919693454,1.02688271934831,0.327769723742595,0.702365876737171
"dnase2",0.32102388862765,4.02921086529885,1.02608660954551,0.327950971047956,0.702365876737171
"im:7147486",-0.240124199092889,4.69170676990067,1.02581844334161,0.328012055484257,0.702365876737171
"celf4",-0.44952286733398,5.27828713700871,1.02724841235293,0.328023793718436,0.702365876737171
"sema6a",-0.217831735740813,6.24690053204969,1.02576242065416,0.328024818694178,0.702365876737171
"espnla",0.484697727152491,2.26666300147019,1.02570163498816,0.328038667814169,0.702365876737171
"LOC108247019",0.374988162178253,3.53238760925926,1.02566378607087,0.328047291552909,0.702365876737171
"vps72a",0.398915865653798,3.71065010983273,1.02565301570967,0.328049745599566,0.702365876737171
"col15a1b",-0.372422788880844,3.92484062764461,1.02562698302126,0.32805567730331,0.702365876737171
"st6gal2a",-0.223744199834406,6.2758837770691,1.02560163033936,0.328061454209946,0.702365876737171
"acot8",-0.466280222536942,2.30412352776541,1.02540215415482,0.328106912245817,0.702365876737171
"mcf2lb",-0.365465040355437,4.77243599992006,1.02526628288983,0.328137880668736,0.702365876737171
"LOC108231137",0.36823996352,5.03107831888171,1.02523908581635,0.328144080053455,0.702365876737171
"LOC108244131",-0.264757574974291,5.06787641658135,1.02484389107256,0.328234180739644,0.702478152919377
"fgf1a",-0.444811996476612,2.96499381448872,1.02469765827245,0.328267529352687,0.702478152919377
"si:ch211-106h4.4",1.56216171100525,-0.827011824989006,1.02449990904843,0.32831263402205,0.702478152919377
"ptpn9a",0.252922191711988,5.37253254476451,1.02443451429214,0.328327551865708,0.702478152919377
"LOC108250628",-0.834151929597291,0.774977906350211,1.02429011271558,0.328360496147074,0.70247855968741
"ndufa11",0.308922921994149,6.20715248399298,1.02398760263065,0.328429527086376,0.702556160724268
"LOC108231837",-1.13049852166476,1.21362122965865,1.03688619727559,0.32860838018184,0.702829312745276
"ggh",-0.293364106754032,4.87992532047598,1.02314128709223,0.328622760675602,0.702829312745276
"LOC108228263",0.36397168153564,5.01796968732402,1.02260618794073,0.3287450196916,0.703014928204006
"LOC108234467",-0.648031919146293,1.35828312761428,1.02233924405004,0.328806034986637,0.703014928204006
"akap12a",-0.496774308839438,3.52808081892577,1.02223657347748,0.328829506659065,0.703014928204006
"LOC108240682",0.197614769314775,5.58814891567986,1.0221877643776,0.328840665815386,0.703014928204006
"picalmb",-0.275489279770464,5.53649005538703,1.0219697946372,0.32889050650374,0.703051399679628
"plcxd1",-0.669629656078279,0.749378521157447,1.02116241691254,0.329075214084128,0.703320672173276
"vrk3",0.296669584122468,4.21771183429132,1.02113250411983,0.329082060206967,0.703320672173276
"LOC108237482",-1.14240171809304,-0.705338111802882,1.02054332528415,0.329216946504145,0.703479427710937
"LOC108230089",-0.31026116124319,5.88003961915711,1.02052150645253,0.329221943205794,0.703479427710937
"LOC119617523",-0.463868534867036,3.69519995744284,1.02025722769856,0.329282473898117,0.703538674805033
"asmt2",0.503175135437627,2.2283920253059,1.01987064807731,0.329371045028362,0.703607955417503
"LOC108248149",0.230258769952285,4.37497057256075,1.01982933064403,0.32938051347003,0.703607955417503
"LOC108241577",1.37429384823329,-0.720956189967407,1.03141242294283,0.329439672042788,0.70366424124108
"ece1",0.335333048939634,6.50439972182412,1.0194089036632,0.329511356375715,0.703664289378756
"prokr1b",-1.51440478835816,-0.916204935691869,1.03094847168965,0.329544226989986,0.703664289378756
"rgs12b",0.271734782334354,4.22831175418801,1.01907443050163,0.329553577102659,0.703664289378756
"LOC108239252",0.401310245984972,3.22472159854215,1.01851996765345,0.329680772158838,0.703664289378756
"LOC108231684",0.367679750877358,3.96820396025145,1.01842101330764,0.329703479858807,0.703664289378756
"LOC108229587",-1.18278961567267,-1.12817869291782,1.01835374225975,0.329718918256177,0.703664289378756
"daam1b",0.207194752935243,5.8363954487121,1.01824202230531,0.329744559746678,0.703664289378756
"hs3st3b1b",-0.330530383969876,4.73795517511688,1.01823314466227,0.329746597427375,0.703664289378756
"kdf1a",-0.387780829414044,3.42166516075613,1.01803442880467,0.329792213262313,0.703664289378756
"LOC108246841",-0.96827070738336,1.51825976222558,1.01839222282993,0.329792299715142,0.703664289378756
"zgc:136971",-0.407914433450836,4.06433306842757,1.0179325378128,0.329815606134651,0.703664289378756
"LOC108236965",0.311479564574693,4.7172318162983,1.01774885717744,0.329857782831442,0.703664289378756
"aldh16a1",0.267106870221246,4.72796415637378,1.01771212824756,0.32986621743899,0.703664289378756
"col28a2a",0.251173145258652,5.87319668685269,1.01749065780903,0.329917083478011,0.703702803515953
"dnah10",0.510152137234911,2.89260182950371,1.0172404598426,0.329974560917558,0.703755410501081
"eps8l3a",0.736685411502793,2.18619667266996,1.01676818552178,0.330115711469117,0.703926657327568
"fam222ba",0.408750023873942,3.63827463165731,1.01659484037548,0.330122943539394,0.703926657327568
